,time,type,size,price,direction
2019-12-16 11:15:18.085627000,40518.085627244,4,52,5717700,-1
2019-12-16 11:15:18.085703000,40518.085703168996,4,48,5717700,-1
2019-12-16 11:15:18.085703000,40518.085703168996,4,100,5717700,-1
2019-12-16 11:15:18.346526000,40518.346525675,5,100,5718600,-1
2019-12-16 11:15:21.128412000,40521.128412337996,5,100,5718000,1
2019-12-16 11:15:21.128412000,40521.128412337996,5,100,5718000,1
2019-12-16 11:15:25.453505000,40525.453504832,5,100,5718600,-1
2019-12-16 11:15:25.453505000,40525.453504832,5,100,5718700,-1
2019-12-16 11:15:25.455924000,40525.455923915,5,100,5718600,-1
2019-12-16 11:15:25.455924000,40525.455923915,4,100,5719000,-1
2019-12-16 11:15:25.463085000,40525.463085033996,4,100,5718700,-1
2019-12-16 11:15:25.993360000,40525.993359521,4,100,5718800,-1
2019-12-16 11:15:28.541531000,40528.541531414,4,100,5719100,-1
2019-12-16 11:15:37.893836000,40537.893835953,5,100,5719700,-1
2019-12-16 11:15:46.688276000,40546.688276328,4,100,5722000,-1
2019-12-16 11:15:46.688417000,40546.688416809,4,100,5722100,-1
2019-12-16 11:15:46.690046000,40546.690045874,4,10,5722100,-1
2019-12-16 11:15:46.713744000,40546.713743998,4,90,5722100,-1
2019-12-16 11:15:47.013604000,40547.013603761,5,100,5722100,1
2019-12-16 11:15:48.174786000,40548.174786013,5,25,5722100,1
2019-12-16 11:15:58.928009000,40558.928009236,4,100,5722300,-1
2019-12-16 11:15:58.928009000,40558.928009236,4,100,5722300,-1
2019-12-16 11:15:58.928009000,40558.928009236,4,100,5722300,-1
2019-12-16 11:16:08.447851000,40568.447850792,5,100,5721500,-1
2019-12-16 11:16:24.917844000,40584.917843724,5,100,5721600,1
2019-12-16 11:16:24.922529000,40584.922528544,4,200,5721800,-1
2019-12-16 11:16:24.922529000,40584.922528544,4,200,5721800,-1
2019-12-16 11:16:28.607062000,40588.607062067,5,100,5721800,1
2019-12-16 11:16:29.719001000,40589.719001175,4,34,5721000,1
2019-12-16 11:16:40.204250000,40600.204249687995,4,100,5722000,-1
2019-12-16 11:16:40.204250000,40600.204249687995,4,100,5722000,-1
2019-12-16 11:16:40.204250000,40600.204249687995,4,100,5722000,-1
2019-12-16 11:16:40.811750000,40600.811750418,4,64,5723100,-1
2019-12-16 11:16:42.106565000,40602.106565003,5,9,5722800,1
2019-12-16 11:16:43.195758000,40603.195758217,4,36,5723100,-1
2019-12-16 11:16:43.195758000,40603.195758217,5,2,5723300,-1
2019-12-16 11:16:43.195758000,40603.195758217,5,3,5723400,-1
2019-12-16 11:16:43.195758000,40603.195758217,5,3,5723500,-1
2019-12-16 11:16:43.195758000,40603.195758217,5,2,5724100,-1
2019-12-16 11:16:43.195758000,40603.195758217,4,100,5724200,-1
2019-12-16 11:16:58.623949000,40618.623949347,5,100,5724300,-1
2019-12-16 11:17:19.103869000,40639.103869496,4,200,5724500,1
2019-12-16 11:17:22.168615000,40642.168615178,4,100,5724600,-1
2019-12-16 11:17:53.111590000,40673.111590128996,5,9,5722900,1
2019-12-16 11:17:53.111596000,40673.11159626,5,9,5722900,1
2019-12-16 11:17:53.111750000,40673.111750038,5,9,5722900,1
2019-12-16 11:17:53.111859000,40673.111858644,5,8,5722900,1
2019-12-16 11:17:53.112453000,40673.112453496,5,9,5722900,1
2019-12-16 11:17:53.112843000,40673.112843192,5,100,5722900,1
2019-12-16 11:17:53.112855000,40673.112854763,5,9,5722900,1
2019-12-16 11:17:53.113036000,40673.113036095,5,9,5722900,1
2019-12-16 11:17:53.114451000,40673.114450573,5,100,5722900,1
2019-12-16 11:17:53.114587000,40673.114587022,5,73,5722900,1
2019-12-16 11:17:53.114587000,40673.114587022,4,9,5722800,1
2019-12-16 11:17:54.056823000,40674.056823004,5,2,5722400,1
2019-12-16 11:17:54.056823000,40674.056823004,4,98,5722300,1
2019-12-16 11:17:54.831166000,40674.83116628,4,2,5722300,1
2019-12-16 11:17:55.428362000,40675.428362292005,4,30,5723000,1
2019-12-16 11:17:55.962039000,40675.962039237995,5,100,5721900,1
2019-12-16 11:17:55.962039000,40675.962039237995,4,59,5721800,1
2019-12-16 11:17:55.962141000,40675.962141276,4,41,5721800,1
2019-12-16 11:17:57.365434000,40677.365433551,4,100,5722300,-1
2019-12-16 11:18:10.376677000,40690.376676559,4,1,5721700,1
2019-12-16 11:18:12.917496000,40692.917496263995,4,1,5722200,-1
2019-12-16 11:18:13.148220000,40693.148220058996,4,100,5722800,-1
2019-12-16 11:18:15.069859000,40695.06985914,4,100,5723000,-1
2019-12-16 11:18:15.069859000,40695.06985914,5,4,5723000,-1
2019-12-16 11:18:15.480821000,40695.480820518,4,100,5723300,-1
2019-12-16 11:18:15.485665000,40695.485664768,4,100,5723100,1
2019-12-16 11:18:15.485665000,40695.485664768,4,100,5723100,1
2019-12-16 11:18:15.489724000,40695.48972366,4,67,5723400,-1
2019-12-16 11:18:15.500063999,40695.500064078,4,2,5723300,-1
2019-12-16 11:18:15.504932000,40695.504932236,4,98,5723300,-1
2019-12-16 11:18:31.258402000,40711.258401638996,4,100,5722600,-1
2019-12-16 11:18:31.258402000,40711.258401638996,4,100,5722600,-1
2019-12-16 11:18:31.274140000,40711.274140017005,4,33,5723400,-1
2019-12-16 11:18:31.274140000,40711.274140017005,5,4,5723400,-1
2019-12-16 11:18:48.420555000,40728.420554595,4,52,5724000,-1
2019-12-16 11:18:52.127876999,40732.127876647995,4,100,5723100,-1
2019-12-16 11:18:52.127955999,40732.127956069,4,99,5723100,-1
2019-12-16 11:18:54.383959000,40734.38395936,5,100,5721300,1
2019-12-16 11:18:54.401146000,40734.401145979,4,80,5721000,1
2019-12-16 11:19:14.985728000,40754.985727917,5,100,5723600,-1
2019-12-16 11:19:14.985728000,40754.985727917,5,42,5723600,-1
2019-12-16 11:19:14.985728000,40754.985727917,4,58,5723700,-1
2019-12-16 11:19:14.986260000,40754.98626035,4,42,5723700,-1
2019-12-16 11:19:14.986260000,40754.98626035,4,52,5723700,-1
2019-12-16 11:19:14.986820000,40754.986819596,4,48,5723700,-1
2019-12-16 11:19:14.990029000,40754.990028734,4,100,5724000,-1
2019-12-16 11:19:14.991564000,40754.991564364,5,2,5724000,-1
2019-12-16 11:19:14.991564000,40754.991564364,4,98,5724200,-1
2019-12-16 11:19:15.036290000,40755.036289657,4,2,5724200,-1
2019-12-16 11:19:15.036290000,40755.036289657,4,98,5724200,-1
2019-12-16 11:19:15.162852000,40755.162852105,4,2,5724200,-1
2019-12-16 11:19:15.162852000,40755.162852105,4,23,5724200,-1
2019-12-16 11:19:15.162925000,40755.162925423,4,77,5724200,-1
2019-12-16 11:19:19.619229000,40759.619228703996,5,100,5722500,1
2019-12-16 11:19:19.637417000,40759.63741652,4,100,5722400,1
2019-12-16 11:19:30.818235000,40770.818235011,5,3,5721400,1
2019-12-16 11:19:30.818235000,40770.818235011,4,20,5721300,1
2019-12-16 11:19:30.818235000,40770.818235011,4,77,5721300,1
2019-12-16 11:19:30.818415000,40770.818415082,4,23,5721300,1
2019-12-16 11:19:30.840110000,40770.84010974,4,100,5721300,1
2019-12-16 11:19:30.862205000,40770.862204847996,4,100,5721300,1
2019-12-16 11:19:30.883513000,40770.883513419,4,100,5721300,1
2019-12-16 11:19:33.049058000,40773.049058124,4,100,5722700,-1
2019-12-16 11:19:42.129143000,40782.129142936,5,100,5723900,-1
2019-12-16 11:19:42.129258000,40782.129258292,4,100,5724000,-1
2019-12-16 11:19:55.098942000,40795.098942357,4,100,5723800,-1
2019-12-16 11:19:57.092617000,40797.092616669,4,100,5724000,-1
2019-12-16 11:19:57.578048000,40797.578047761,4,50,5725500,-1
2019-12-16 11:19:57.578048000,40797.578047761,4,200,5725500,-1
2019-12-16 11:20:05.552594000,40805.552594189,4,19,5724700,1
2019-12-16 11:20:11.931615000,40811.931614995,4,1000,5723000,1
2019-12-16 11:20:11.931615000,40811.931614995,4,50,5723000,1
2019-12-16 11:20:11.931716000,40811.93171572,5,100,5723100,1
2019-12-16 11:20:13.544446000,40813.544446214,4,150,5722900,1
2019-12-16 11:20:16.701658000,40816.701657501,5,100,5723000,-1
2019-12-16 11:20:23.470552000,40823.470551747,5,2,5723300,-1
2019-12-16 11:20:23.470552000,40823.470551747,4,100,5723400,-1
2019-12-16 11:20:23.470552000,40823.470551747,5,3,5723400,-1
2019-12-16 11:20:24.337000000,40824.336999917,4,17,5722200,1
2019-12-16 11:21:15.760820000,40875.760820184,5,50,5722000,1
2019-12-16 11:21:20.867720000,40880.86772023,5,100,5724400,-1
2019-12-16 11:21:20.867720000,40880.86772023,5,100,5724400,-1
2019-12-16 11:21:20.868105000,40880.868105367,5,100,5724400,-1
2019-12-16 11:21:20.868105000,40880.868105367,5,50,5724400,-1
2019-12-16 11:21:20.868105000,40880.868105367,4,67,5724500,-1
2019-12-16 11:21:20.868264000,40880.86826414,4,33,5724500,-1
2019-12-16 11:21:20.868264000,40880.86826414,4,67,5724500,-1
2019-12-16 11:21:20.868848000,40880.868848169,4,33,5724500,-1
2019-12-16 11:21:20.868848000,40880.868848169,4,13,5724500,-1
2019-12-16 11:21:20.868848000,40880.868848169,4,4,5724500,-1
2019-12-16 11:21:25.858896000,40885.858896341,5,300,5723200,1
2019-12-16 11:21:25.858896000,40885.858896341,5,100,5722300,1
2019-12-16 11:21:42.985993000,40902.985993125,5,100,5722000,-1
2019-12-16 11:21:43.685303000,40903.685302507,5,100,5722000,-1
2019-12-16 11:21:44.495096000,40904.495095725,5,100,5722000,-1
2019-12-16 11:21:54.414069000,40914.414069129,5,80,5724100,-1
2019-12-16 11:21:54.414069000,40914.414069129,5,175,5724200,-1
2019-12-16 11:21:54.414069000,40914.414069129,4,95,5724500,-1
2019-12-16 11:21:54.414355000,40914.414354548,4,1,5724500,-1
2019-12-16 11:21:54.414383000,40914.414383044,4,66,5724500,-1
2019-12-16 11:21:54.415004000,40914.415003885,4,38,5724500,-1
2019-12-16 11:21:54.415004000,40914.415003885,4,62,5724500,-1
2019-12-16 11:21:54.415544000,40914.415544078,4,88,5724500,-1
2019-12-16 11:21:54.702830000,40914.702829534,4,100,5724500,-1
2019-12-16 11:21:54.702830000,40914.702829534,4,200,5724500,-1
2019-12-16 11:21:55.324395000,40915.324394995,4,100,5724500,-1
2019-12-16 11:22:01.750415000,40921.750415276,5,3,5725600,-1
2019-12-16 11:22:01.750415000,40921.750415276,5,4,5725700,-1
2019-12-16 11:22:03.629378000,40923.629377747995,5,2,5726000,1
2019-12-16 11:22:03.629488000,40923.629488036,5,20,5726000,1
2019-12-16 11:22:07.300181000,40927.300180771,5,11,5726100,1
2019-12-16 11:22:07.394530000,40927.394530171005,5,100,5725700,1
2019-12-16 11:22:07.394718000,40927.394717509,5,25,5725700,1
2019-12-16 11:22:07.394718000,40927.394717509,4,75,5725500,1
2019-12-16 11:22:07.394843000,40927.39484316,4,25,5725500,1
2019-12-16 11:22:12.435924000,40932.435923836,5,44,5725700,-1
2019-12-16 11:22:13.668970000,40933.668970064,5,10,5722800,1
2019-12-16 11:22:49.152776000,40969.152775543,5,100,5723200,1
2019-12-16 11:22:49.168991000,40969.168990924,5,125,5723200,1
2019-12-16 11:22:49.168991000,40969.168990924,4,54,5723100,1
2019-12-16 11:22:49.169076000,40969.169075765,4,46,5723100,1
2019-12-16 11:22:49.169898000,40969.169898485,5,60,5723200,1
2019-12-16 11:22:49.169898000,40969.169898485,4,40,5723000,1
2019-12-16 11:22:49.169927000,40969.169927292,4,100,5723000,1
2019-12-16 11:22:49.170192000,40969.17019247,4,200,5723000,1
2019-12-16 11:22:49.170294000,40969.170293814,4,100,5723000,1
2019-12-16 11:22:49.170300000,40969.170300329,4,60,5723000,1
2019-12-16 11:22:50.433446000,40970.433445589,5,67,5723700,-1
2019-12-16 11:22:54.836284000,40974.8362839,5,31,5722900,-1
2019-12-16 11:22:54.836606000,40974.836606323,4,38,5723900,-1
2019-12-16 11:22:57.676657000,40977.676657298,5,60,5723800,-1
2019-12-16 11:22:57.676657000,40977.676657298,4,40,5723900,-1
2019-12-16 11:22:57.676755000,40977.676755247005,4,60,5723900,-1
2019-12-16 11:22:57.676953000,40977.676952685,4,62,5724100,-1
2019-12-16 11:23:07.145801000,40987.145801034,5,93,5722900,1
2019-12-16 11:23:09.529150000,40989.529149953,4,1,5723900,1
2019-12-16 11:23:11.946266000,40991.946266112005,5,100,5722800,1
2019-12-16 11:23:11.946641000,40991.946641327995,4,17,5722500,1
2019-12-16 11:23:11.951551000,40991.951550793,4,62,5722500,1
2019-12-16 11:23:11.951756000,40991.951755522,4,21,5722500,1
2019-12-16 11:23:13.170944000,40993.170944205,4,60,5722500,-1
2019-12-16 11:23:19.304581000,40999.304580751,5,93,5724100,-1
2019-12-16 11:23:19.304581000,40999.304580751,4,100,5724200,-1
2019-12-16 11:23:19.304581000,40999.304580751,4,100,5724200,-1
2019-12-16 11:24:11.211470000,41051.211470331,4,1,5723100,1
2019-12-16 11:24:11.211470000,41051.211470331,5,99,5723100,1
2019-12-16 11:24:29.213881000,41069.2138809,5,27,5722600,1
2019-12-16 11:24:56.122593000,41096.122592898,4,100,5722500,1
2019-12-16 11:24:57.986783000,41097.986782967004,5,100,5721700,1
2019-12-16 11:24:57.988326000,41097.988325566,5,11,5721600,1
2019-12-16 11:24:57.992534000,41097.992534232,4,100,5721500,1
2019-12-16 11:24:58.003529000,41098.00352916,4,100,5721400,1
2019-12-16 11:24:58.007374000,41098.00737427,4,15,5721200,1
2019-12-16 11:25:01.009248000,41101.009248178,4,60,5721400,1
2019-12-16 11:25:01.513121999,41101.513121767,4,32,5721400,1
2019-12-16 11:25:01.872062000,41101.872061908,4,8,5721400,1
2019-12-16 11:25:07.648574000,41107.648574416,4,100,5721700,1
2019-12-16 11:25:15.504905999,41115.50490575,4,100,5722100,-1
2019-12-16 11:25:18.548686000,41118.548686467,5,100,5721000,1
2019-12-16 11:25:18.548686000,41118.548686467,4,100,5720700,1
2019-12-16 11:25:18.551056000,41118.551055958,5,100,5720800,1
2019-12-16 11:25:23.295699000,41123.295699349,4,100,5720600,1
2019-12-16 11:25:24.077423000,41124.077423357005,5,25,5720800,1
2019-12-16 11:25:28.670652000,41128.670651541004,5,58,5722400,-1
2019-12-16 11:25:28.670652000,41128.670651541004,4,100,5722600,-1
2019-12-16 11:25:28.670652000,41128.670651541004,4,13,5722600,-1
2019-12-16 11:25:28.670652000,41128.670651541004,4,100,5722600,-1
2019-12-16 11:25:28.670652000,41128.670651541004,4,200,5722600,-1
2019-12-16 11:25:28.670652000,41128.670651541004,4,42,5722600,-1
2019-12-16 11:25:28.670658000,41128.670657785,4,58,5722600,-1
2019-12-16 11:25:28.670658000,41128.670657785,5,100,5722600,-1
2019-12-16 11:25:28.671380000,41128.671380465,4,4,5723000,-1
2019-12-16 11:25:28.671380000,41128.671380465,4,13,5723000,-1
2019-12-16 11:25:28.671380000,41128.671380465,5,3,5723000,-1
2019-12-16 11:25:28.671380000,41128.671380465,4,4,5723100,-1
2019-12-16 11:25:28.671380000,41128.671380465,4,13,5723100,-1
2019-12-16 11:25:28.671380000,41128.671380465,5,4,5723100,-1
2019-12-16 11:25:28.671380000,41128.671380465,4,1,5723200,-1
2019-12-16 11:25:28.671396000,41128.671395797996,4,99,5723200,-1
2019-12-16 11:25:28.671396000,41128.671395797996,4,4,5723200,-1
2019-12-16 11:25:28.671396000,41128.671395797996,4,13,5723200,-1
2019-12-16 11:25:28.671396000,41128.671395797996,5,2,5723200,-1
2019-12-16 11:25:28.676057000,41128.676057282,5,4,5723300,-1
2019-12-16 11:25:28.681697000,41128.681697392996,5,3,5723400,-1
2019-12-16 11:25:28.681697000,41128.681697392996,5,4,5723500,-1
2019-12-16 11:25:28.681697000,41128.681697392996,5,193,5723600,-1
2019-12-16 11:25:29.573174000,41129.573174107994,5,101,5721600,1
2019-12-16 11:25:30.719400000,41130.719400267,5,100,5723500,-1
2019-12-16 11:25:30.719400000,41130.719400267,5,100,5723600,-1
2019-12-16 11:25:30.719400000,41130.719400267,5,100,5723600,-1
2019-12-16 11:25:50.289898000,41150.289898101,4,100,5723600,-1
2019-12-16 11:25:50.290593000,41150.290593458,4,13,5723700,-1
2019-12-16 11:25:50.976766000,41150.976765537,4,13,5723800,-1
2019-12-16 11:25:50.976766000,41150.976765537,4,4,5723800,-1
2019-12-16 11:25:50.976766000,41150.976765537,5,3,5723800,-1
2019-12-16 11:25:50.976766000,41150.976765537,4,4,5723900,-1
2019-12-16 11:25:50.976766000,41150.976765537,5,2,5723900,-1
2019-12-16 11:25:50.976766000,41150.976765537,4,4,5724000,-1
2019-12-16 11:25:50.976766000,41150.976765537,5,2,5724000,-1
2019-12-16 11:25:50.976766000,41150.976765537,4,4,5724100,-1
2019-12-16 11:25:50.976766000,41150.976765537,5,2,5724100,-1
2019-12-16 11:25:54.453047000,41154.453046845,4,62,5724800,-1
2019-12-16 11:25:54.485965000,41154.485964855,4,13,5724800,-1
2019-12-16 11:26:01.029379000,41161.02937896,4,97,5723800,-1
2019-12-16 11:26:01.029469000,41161.029469458,4,3,5723800,-1
2019-12-16 11:26:07.222559000,41167.222559238,4,47,5724000,-1
2019-12-16 11:26:11.636180000,41171.6361796,4,1,5724000,-1
2019-12-16 11:26:17.098291000,41177.09829082,4,19,5724000,-1
2019-12-16 11:26:32.566009000,41192.56600884,5,100,5721700,1
2019-12-16 11:26:32.569200000,41192.569199972,5,50,5721700,1
2019-12-16 11:26:32.570313000,41192.570313004,5,100,5721700,1
2019-12-16 11:26:32.571790000,41192.571790065,5,50,5721700,1
2019-12-16 11:26:32.571790000,41192.571790065,5,50,5721600,1
2019-12-16 11:26:32.572109000,41192.572108583,5,50,5721600,1
2019-12-16 11:26:32.572109000,41192.572108583,5,4,5721600,1
2019-12-16 11:26:32.572109000,41192.572108583,5,2,5721500,1
2019-12-16 11:26:32.572109000,41192.572108583,4,44,5721400,1
2019-12-16 11:26:32.572993000,41192.572992632005,4,56,5721400,1
2019-12-16 11:26:32.572993000,41192.572992632005,5,2,5721400,1
2019-12-16 11:26:32.575276000,41192.575275634,5,71,5721700,1
2019-12-16 11:26:32.577581000,41192.577581402,5,29,5721700,1
2019-12-16 11:26:32.603266000,41192.603265772996,5,3,5720900,1
2019-12-16 11:26:32.603266000,41192.603265772996,4,97,5720600,1
2019-12-16 11:26:32.608340000,41192.608339525,4,3,5720600,1
2019-12-16 11:26:32.613673000,41192.613673167994,4,75,5721700,-1
2019-12-16 11:26:32.637793000,41192.637792535,4,66,5720600,1
2019-12-16 11:26:32.644868000,41192.644868356,4,25,5721700,-1
2019-12-16 11:26:33.244969000,41193.244968591,4,34,5722800,1
2019-12-16 11:27:04.695084000,41224.695083652005,5,100,5722300,1
2019-12-16 11:27:04.710213000,41224.710212697,4,17,5721600,1
2019-12-16 11:27:06.647941000,41226.647941004,5,100,5722000,1
2019-12-16 11:27:06.647941000,41226.647941004,4,300,5721600,1
2019-12-16 11:27:06.648303000,41226.648302698,4,183,5721600,1
2019-12-16 11:27:06.648303000,41226.648302698,4,100,5721600,1
2019-12-16 11:27:16.623539000,41236.623539499,5,100,5723300,-1
2019-12-16 11:27:17.043528000,41237.043528247,5,100,5723400,-1
2019-12-16 11:27:39.640364000,41259.640363893996,4,100,5721600,1
2019-12-16 11:27:44.772404000,41264.772404471,5,51,5722600,-1
2019-12-16 11:27:44.772404000,41264.772404471,4,49,5722700,-1
2019-12-16 11:27:44.772490000,41264.772489988,4,51,5722700,-1
2019-12-16 11:27:57.167863000,41277.167863488,4,100,5723500,-1
2019-12-16 11:27:57.167863000,41277.167863488,4,100,5723500,-1
2019-12-16 11:27:57.167950000,41277.167949884,5,4,5723600,-1
2019-12-16 11:27:57.167950000,41277.167949884,5,3,5723700,-1
2019-12-16 11:27:57.167950000,41277.167949884,4,93,5723900,-1
2019-12-16 11:27:57.167983000,41277.167983142004,4,7,5723900,-1
2019-12-16 11:27:57.167983000,41277.167983142004,5,4,5723900,-1
2019-12-16 11:28:03.529082000,41283.529082133,4,10,5724600,-1
2019-12-16 11:28:03.529082000,41283.529082133,4,77,5724600,-1
2019-12-16 11:28:03.529456999,41283.529457495,4,23,5724600,-1
2019-12-16 11:28:04.007462000,41284.00746155,4,4,5724700,-1
2019-12-16 11:28:04.007899000,41284.007898701,4,4,5724800,-1
2019-12-16 11:28:04.008908000,41284.008907812,4,4,5724900,-1
2019-12-16 11:28:04.012942000,41284.012942072004,4,1,5725100,-1
2019-12-16 11:28:04.026205000,41284.026204951,4,10,5725400,-1
2019-12-16 11:28:04.026568000,41284.026568166,4,8,5725600,-1
2019-12-16 11:28:04.026899000,41284.02689936,4,14,5725700,-1
2019-12-16 11:28:04.027247000,41284.027246764,4,100,5725800,-1
2019-12-16 11:28:04.027580000,41284.027580456,4,8,5726200,-1
2019-12-16 11:28:04.027580000,41284.027580456,4,10,5726200,-1
2019-12-16 11:28:56.098591000,41336.098590571004,5,20,5724400,-1
2019-12-16 11:29:03.768502000,41343.768501836,5,4,5726900,-1
2019-12-16 11:29:03.768502000,41343.768501836,5,57,5726900,-1
2019-12-16 11:29:22.971776000,41362.971775668,4,1,5725000,1
2019-12-16 11:29:22.975140000,41362.975140331,5,23,5725000,1
2019-12-16 11:29:26.193937000,41366.193937446,4,24,5724400,-1
2019-12-16 11:29:45.729767000,41385.729766853,4,1,5722500,1
2019-12-16 11:29:48.974326000,41388.974325659,5,82,5724000,-1
2019-12-16 11:30:07.738819000,41407.738818799,4,100,5722000,1
2019-12-16 11:30:07.740261000,41407.740261369,5,1,5722000,1
2019-12-16 11:30:07.742991000,41407.742991403,5,3,5722000,1
2019-12-16 11:30:07.743519000,41407.743518609,5,3,5721900,1
2019-12-16 11:30:07.744016000,41407.744015684,4,97,5722000,-1
2019-12-16 11:30:07.747907000,41407.747906972996,5,3,5721800,1
2019-12-16 11:30:09.152508000,41409.152508247,4,100,5721600,1
2019-12-16 11:30:09.152982000,41409.152981556,4,100,5721600,1
2019-12-16 11:30:09.153595000,41409.153594681,4,100,5721600,1
2019-12-16 11:30:09.157551000,41409.157550515,4,100,5721600,1
2019-12-16 11:30:09.158095000,41409.158094683,5,100,5721600,1
2019-12-16 11:30:09.672288000,41409.67228778,4,8,5720200,1
2019-12-16 11:30:09.962388000,41409.962387867,4,100,5720400,1
2019-12-16 11:30:10.272677000,41410.272676745,4,8,5721000,-1
2019-12-16 11:30:25.986341000,41425.98634125,5,12,5722400,-1
2019-12-16 11:30:25.986428000,41425.986427943,5,88,5722400,-1
2019-12-16 11:30:25.986428000,41425.986427943,5,12,5722500,-1
2019-12-16 11:30:25.986446000,41425.986445748,5,88,5722500,-1
2019-12-16 11:30:25.986446000,41425.986445748,5,12,5722500,-1
2019-12-16 11:30:25.986452000,41425.98645223,5,88,5722500,-1
2019-12-16 11:30:25.986462000,41425.986461967004,4,88,5722600,-1
2019-12-16 11:30:25.986549000,41425.98654911,4,12,5722600,-1
2019-12-16 11:30:25.986853000,41425.986852534,5,100,5722500,1
2019-12-16 11:30:25.988929000,41425.988928701,5,2,5722900,-1
2019-12-16 11:30:25.988929000,41425.988928701,5,3,5723000,-1
2019-12-16 11:32:37.601751000,41557.601751246,5,18,5723800,-1
2019-12-16 11:32:37.601751000,41557.601751246,4,82,5724200,-1
2019-12-16 11:32:37.602093000,41557.60209268,4,18,5724200,-1
2019-12-16 11:33:05.171305000,41585.171304826,5,2,5723700,1
2019-12-16 11:33:05.171305000,41585.171304826,5,98,5723400,1
2019-12-16 11:33:05.171310000,41585.171309799,5,2,5723400,1
2019-12-16 11:33:05.171310000,41585.171309799,4,6,5723300,1
2019-12-16 11:33:05.171310000,41585.171309799,4,98,5723300,1
2019-12-16 11:33:05.171333000,41585.171332796,4,2,5723300,1
2019-12-16 11:33:35.336150000,41615.336149967996,4,1,5724000,-1
2019-12-16 11:33:35.336231000,41615.336230535,4,29,5724000,-1
2019-12-16 11:33:35.336231000,41615.336230535,4,100,5724000,-1
2019-12-16 11:33:47.122390000,41627.122390116,4,15,5725000,-1
2019-12-16 11:33:47.122390000,41627.122390116,4,4,5725200,-1
2019-12-16 11:33:47.122390000,41627.122390116,5,3,5725200,-1
2019-12-16 11:33:48.309321000,41628.309321437,4,2,5725300,-1
2019-12-16 11:34:31.203589000,41671.203588981,4,100,5722900,1
2019-12-16 11:34:31.203662000,41671.203662478,4,100,5722800,1
2019-12-16 11:34:36.433615000,41676.433615158996,5,65,5723500,-1
2019-12-16 11:34:36.433615000,41676.433615158996,4,35,5723600,-1
2019-12-16 11:34:36.433968000,41676.433968141,4,65,5723600,-1
2019-12-16 11:34:41.963433000,41681.963432626,4,300,5722500,1
2019-12-16 11:34:41.963433000,41681.963432626,4,100,5722500,1
2019-12-16 11:34:41.963433000,41681.963432626,4,100,5722500,1
2019-12-16 11:34:48.994673000,41688.99467342,4,100,5722600,-1
2019-12-16 11:34:55.853723000,41695.853723262,4,100,5722600,-1
2019-12-16 11:34:55.858030000,41695.858030264,4,100,5722600,-1
2019-12-16 11:34:55.861301000,41695.861301113,4,100,5722900,-1
2019-12-16 11:34:55.960306000,41695.96030562,4,100,5722900,-1
2019-12-16 11:35:19.205949000,41719.205948615,4,100,5721800,1
2019-12-16 11:35:20.744351000,41720.74435061,4,100,5723000,-1
2019-12-16 11:35:20.744351000,41720.74435061,4,100,5723000,-1
2019-12-16 11:35:20.745930000,41720.745929885,4,4,5723100,-1
2019-12-16 11:35:20.745930000,41720.745929885,5,3,5723100,-1
2019-12-16 11:35:31.018198000,41731.018197638,4,100,5722600,1
2019-12-16 11:35:33.827727000,41733.827726568,4,7,5723200,1
2019-12-16 11:35:33.827812000,41733.827811682,4,93,5723200,1
2019-12-16 11:35:33.827828000,41733.827827573,5,93,5723200,1
2019-12-16 11:35:34.001026999,41734.001026868,4,100,5723200,1
2019-12-16 11:35:34.001147000,41734.001146785,5,20,5723200,1
2019-12-16 11:35:34.001375000,41734.001375164,4,87,5723200,1
2019-12-16 11:35:34.002046000,41734.002046183,4,30,5722600,1
2019-12-16 11:35:34.002231000,41734.002230926,4,70,5722600,1
2019-12-16 11:35:34.002231000,41734.002230926,5,30,5722600,1
2019-12-16 11:35:34.002390000,41734.002390039,4,100,5722600,1
2019-12-16 11:35:34.004641000,41734.00464069,4,70,5722600,1
2019-12-16 11:35:34.651382000,41734.651382357,5,100,5721800,1
2019-12-16 11:35:50.741275000,41750.741274996,4,100,5723000,-1
2019-12-16 11:35:50.741275000,41750.741274996,4,100,5723000,-1
2019-12-16 11:35:50.741275000,41750.741274996,4,14,5723000,-1
2019-12-16 11:35:50.743604000,41750.743603747,4,2,5723500,-1
2019-12-16 11:35:50.743604000,41750.743603747,4,4,5723500,-1
2019-12-16 11:35:50.743604000,41750.743603747,4,14,5723500,-1
2019-12-16 11:35:50.743742000,41750.74374197,4,4,5723600,-1
2019-12-16 11:35:50.743742000,41750.74374197,4,14,5723600,-1
2019-12-16 11:35:56.356054000,41756.356053512995,4,10,5723000,-1
2019-12-16 11:36:00.362709000,41760.362708885,4,100,5723700,-1
2019-12-16 11:36:00.362859000,41760.362859062996,5,3,5723800,-1
2019-12-16 11:36:00.364280000,41760.364279917005,5,3,5723800,-1
2019-12-16 11:36:00.364759000,41760.36475903,5,3,5723800,-1
2019-12-16 11:36:00.364876000,41760.364876032996,5,3,5723800,-1
2019-12-16 11:36:00.365180000,41760.36517989,5,3,5723800,-1
2019-12-16 11:36:00.365871000,41760.365870907,5,3,5723800,-1
2019-12-16 11:36:00.366609000,41760.366608598,5,2,5723800,-1
2019-12-16 11:36:00.366609000,41760.366608598,5,1,5723900,-1
2019-12-16 11:36:00.371051000,41760.371051425,4,3,5724000,-1
